id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,first_price,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed,similar listing 1,similar listing 2,similar listing 3,similar listing 4,similar listing 5,similar listing 6,similar listing 7,similar listing 8,similar listing 9,similar listing info 1,similar listing info 2,similar listing info 3,similar listing info 4,similar listing info 5,similar listing info 6,similar listing info 7,similar listing info 8,similar listing info 9
4323,894647380,32323258,6/21/2025,14:00,890000,987231,,Avenida Piraíba,06460-121,Centro Comercial Jubran,Barueri,-23.4924607,-46.8307972,1166000,3,2,2,2,Apartamento,83,,894647380-689.3972880294212.JPG,254,0,11,2/21/2025,-0.0729,,,,894363437,894859387,894946161,0,0,0,0,0,0,"2. Mesma rua / 894363437-258.57926660577544IMGE5389.JPG / 86 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Piraíba, Centro Comercial Jubran - Barueri / 925000 / Super preço / Redução recente / Muitas visitas","3. Menos de 500m / 894859387-609.3445904586516QuintoAndar04042025AvTucunar1192APTO103B003.jpg / 89 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Tucunaré, Centro Comercial Jubran - Barueri / 1000000 /  /  / ","3. Menos de 500m / 894946161-475.551406023339IMG1562.jpg / 92 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Tucunaré, Centro Comercial Jubran - Barueri / 980000 /  /  / ",,,,,,
32407,893015770,32327566,6/20/2025,17:00,690000,580354,,Rua Tupi,01154-000,Barra Funda,São Paulo,-23.5328095,-46.6600423,670000,2,2,0,2,Apartamento,60,151106,893015770-25.386528771929374IMG2508.JPG,1563,0,9,5/4/2023,-0.0676,,,,894843681,893413102,892821878,0,0,0,0,0,0,"3. Menos de 500m / 894843681-794.9735456335613R.BrigadeiroGalvo436156Final0042.jpg / 55 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Brigadeiro Galvão, Barra Funda - São Paulo / 575000 /  /  / Muitas visitas","4. Menos de 1500m / 893413102-631.1318852369676CodImvel7137022.jpg / 63 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Doutor Sérgio Meira, Barra Funda - São Paulo / 580000 /  /  / ","4. Menos de 1500m / 892821878-561.5494270789445IMG8157Edit.jpg / 65 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Doutor Sérgio Meira, Barra Funda - São Paulo / 640000 /  /  / Muitas visitas",,,,,,
12366,894929231,32198606,6/14/2025,15:00,2700000,2536128,EmCasaSP,Rua Senador César Lacerda Vergueiro,05435-010,Sumarezinho,São Paulo,-23.5476804,-46.6923728,2700000,3,3,3,2,Apartamento,122,,894929231-61.24870606967081244c1d4f-0af0-4634-b7c9-3de0e8b89467-LEAD3P-59eb643c-2829-4abc-a0af-a983aec13a9c.jpg,23,0,3,,,,,,894802940,894867228,894804753,894811574,894811576,894513023,894466216,894803887,894871511,"1. Mesmo Condomínio / 894802940-198.33793390880626DSCF9036copy.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Senador César Lacerda Vergueiro, Sumarezinho - São Paulo / 2500000 /  /  / Muitas visitas","2. Mesma rua / 894867228-22.5142111645260102.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Senador César Lacerda Vergueiro, Sumarezinho - São Paulo / 3000000 /  /  / ","1. Mesmo Condomínio / 894804753-240.05193372441636DSCF9173copy.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Senador César Lacerda Vergueiro, Sumarezinho - São Paulo / 2200000 / Super preço /  / ","1. Mesmo Condomínio / 894811574-291.0167581922369DSCF9071copy.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Senador César Lacerda Vergueiro, Sumarezinho - São Paulo / 2350000 /  /  / ","1. Mesmo Condomínio / 894811576-670.7778040287373DSCF9104EnhancedNRcopy.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Senador César Lacerda Vergueiro, Sumarezinho - São Paulo / 2350000 /  /  / ","3. Menos de 500m / 894513023-563.3472789160207EEML4702HDR.jpg / 111 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Paulistânia, Sumarezinho - São Paulo / 2390000 /  /  / Muitas visitas","3. Menos de 500m / 894466216-599.0710232999598EEML8682.JPG / 139 m² | 3quarto(s) | 4 ban. | 2 vaga(s) / Rua Oscar Caravelas, Sumarezinho - São Paulo / 2650000 /  /  / Muitas visitas","3. Menos de 500m / 894803887-646.364957707195910bd82e2-86f4-40f0-835c-dfc10820d385-LEAD3P-46d6d555-b2a9-408d-8baf-25c21cabb225.jpg / 122 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Harmonia, Sumarezinho - São Paulo / 2500000 /  /  / ","3. Menos de 500m / 894871511-77.8700283888693635b34e08-2a18-4f02-87db-112d0daae820-LEAD3P-a1e43284-2beb-418e-92ef-8b418b09a96a.jpg / 127 m² | 3quarto(s) | 4 ban. | 2 vaga(s) / Rua Oscar Caravelas, Sumarezinho - São Paulo / 2500000 /  /  / "
22635,894144219,32141714,6/11/2025,17:00,550000,551284,,Rua Três de Maio,04044-020,Vila Clementino,São Paulo,-23.6007769,-46.6423633,400000,1,2,0,1,Apartamento,55,5023,894144219-391.86380110387734IMG2419.jpeg,708,0,35,3/28/2025,-0.0833,,,,894818447,893768156,893279953,894846238,894523124,894800629,894803605,894932563,894959751,"3. Menos de 500m / 894818447-46.47619764238276J4B8914.jpg / 63 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Altino Arantes, Vila Clementino - São Paulo / 500000 /  /  / Muitas visitas","3. Menos de 500m / 893768156-772.7561376496774IMG9650.jpg / 49 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Borges Lagoa, Vila Clementino - São Paulo / 530000 /  /  / ","4. Menos de 1500m / 893279953-580.4767700753745IMG6288.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Leandro Dupré, Vila Clementino - São Paulo / 570000 /  /  / Muitas visitas","4. Menos de 1500m / 894846238-699.004406173024f508ac69-de4e-48ec-9b65-2300433c3862-LEAD3P-8eea0d28-abe9-4e63-af74-8fd52a1369c5.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutora Neyde Apparecida Sollitto, Vila Clementino - São Paulo / 604200 /  /  / ","4. Menos de 1500m / 894523124-90.31543422691901DSC6430.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Leandro Dupret, Vila Clementino - São Paulo / 550000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894800629-429.433580636690161226b7f-2e98-4cef-9ee1-de25817ebe15-LEAD3P-c92cb8c5-babf-477d-8c18-802acdb7d4d1.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutora Neyde Apparecida Sollitto, Vila Clementino - São Paulo / 610000 /  /  / ","4. Menos de 1500m / 894803605-966.5629670350306de3dada1-42ca-47d0-95db-badb7af040c8-LEAD3P-9252b4fd-341a-40c2-9a68-b56bf7a5c265.jpg / 47 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutora Neyde Apparecida Sollitto, Vila Clementino - São Paulo / 607000 /  /  / ","4. Menos de 1500m / 894932563-204.037348758086784914290f-c79f-4244-ae2d-b01bb747f808-LEAD3P-fec26992-c250-4d53-8f31-ef431fd1e1e0.jpeg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutora Neyde Apparecida Sollitto, Vila Clementino - São Paulo / 600000 /  /  / ","4. Menos de 1500m / 894959751-528.3526185919468IMG1861.jpeg / 63 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Leandro Dupré, Vila Clementino - São Paulo / 595000 /  /  / "
26252,894919087,32154018,6/11/2025,17:30,440000,351227,,Rua Visconde de Cairu,03110-040,Mooca,São Paulo,-23.559683,-46.6038071,440000,2,2,0,1,Apartamento,69,,894919087-963.9775728284208Foto1.JPG,29,,,,,,,,894524988,894785006,894646211,894647838,894339739,894468527,894590663,894867103,894502882,"3. Menos de 500m / 894524988-617.0283525545623IMG1621edited.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Marina Crespi, Mooca - São Paulo / 480000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894785006-445.57428876526626354ad4ec-5ea3-4d27-b0b0-619f3542f0b4-LEAD3P-b1d85092-59ac-4f8b-b974-322a9f8101be.jpeg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Marina Crespi, Mooca - São Paulo / 480000 / Super preço / Redução recente / ","3. Menos de 500m / 894646211-741.4608271525324IMG3303.jpg / 61 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Canuto Saraiva, Mooca - São Paulo / 455000 /  /  / ","3. Menos de 500m / 894647838-289.1363683740253IMG1395.jpg / 72 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Leocádia Cintra, Mooca - São Paulo / 460000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894339739-568.799154221705Foto1.JPG / 69 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua do Oratório, Mooca - São Paulo / 450000 /  /  / Muitas visitas","4. Menos de 1500m / 894468527-187.62445112247372Foto200.JPG / 64 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua dos Capitães Mores, Mooca - São Paulo / 490000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894590663-420.0598966989001IMG7946.jpg / 74 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua da Mooca, Mooca - São Paulo / 420000 /  / Redução recente / Muitas visitas","4. Menos de 1500m / 894867103-375.5781720728474Foto1.JPG / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua dos Campineiros, Mooca - São Paulo / 430000 /  /  / Muitas visitas","4. Menos de 1500m / 894502882-181.35322259537813IMG2916.jpg / 63 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Ipanema, Mooca - São Paulo / 480000 /  /  / Muitas visitas"
32313,892790108,32268450,6/17/2025,17:00,550000,573714,,Rua Tonelero,05056-000,Vila Ipojuca,São Paulo,-23.5309587,-46.7042658,650000,1,2,0,1,Apartamento,70,6054,892790108-134.82985517111555THI9894cpia.jpg,739,0,2,11/1/2023,-0.0517,,,,894961558,893000854,894199423,894690339,894639969,894716484,893472251,894857220,893078759,"2. Mesma rua / 894961558-459.05334361492721000390954.jpg / 70 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Tonelero, Vila Ipojuca - São Paulo / 630000 /  /  / ","3. Menos de 500m / 893000854-570.7770220655905IMG6778.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Haroldo Pachêco E Silva, Vila Ipojuca - São Paulo / 520000 /  /  / Muitas visitas","3. Menos de 500m / 894199423-179.80847550615152Todes.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Haroldo Pacheco E Silva, Vila Ipojuca - São Paulo / 535000 /  /  / ","3. Menos de 500m / 894690339-229.30731832209431000205520.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Haroldo Pacheco E Silva, Vila Ipojuca - São Paulo / 590000 /  /  / Muitas visitas","3. Menos de 500m / 894639969-83.675912779275R.Croata42721Final.jpg / 74 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Croata, Vila Ipojuca - São Paulo / 630000 /  /  / Muitas visitas","3. Menos de 500m / 894716484-623.6953959293106tempImage5ho200.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Haroldo Pacheco E Silva, Vila Ipojuca - São Paulo / 550000 /  /  / Muitas visitas","4. Menos de 1500m / 893472251-183.8151716371068CodImvel7722512.jpg / 76 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Aparande, Vila Ipojuca - São Paulo / 620000 /  /  / Muitas visitas","4. Menos de 1500m / 894857220-939.8302300090683Cod21572201.jpg / 72 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Ponta Porã, Vila Ipojuca - São Paulo / 550000 / Super preço /  / ","4. Menos de 1500m / 893078759-387.6303391867547IMG2388.JPG / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Praça Monsenhor José Maria Monteiro, Vila Ipojuca - São Paulo / 532000 /  /  / Muitas visitas"
32328,894854099,32318863,6/20/2025,13:30,355000,333504,,Avenida Carlos Liviero,04186-100,Vila Liviero,São Paulo,-23.6448115,-46.5930196,355000,2,2,1,1,Apartamento,57,,894854099-176.97703711097523IMG20250404141842.jpg,76,0,4,,,,,,894454755,893639488,894733574,893309354,893771891,0,0,0,0,"2. Mesma rua / 894454755-549.2105136061951IMG0020.jpg / 56 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Vila Liviero - São Paulo / 360000 /  /  / ","2. Mesma rua / 893639488-554.831767540823MCD1218.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Vila Liviero - São Paulo / 320000 / Super preço /  / ","2. Mesma rua / 894733574-427.1484947671916IMG20250109135826.jpg / 54 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Vila Liviero - São Paulo / 340000 /  /  / Muitas visitas","3. Menos de 500m / 893309354-819.4833267291QuintoAandar.jpg / 54 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Vila Liviero - São Paulo / 340000 /  /  / ","3. Menos de 500m / 893771891-99.6709306244407720221018153425.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Vila Liviero - São Paulo / 360000 /  /  / Muitas visitas",,,,
16349,894676445,32211961,6/14/2025,13:45,1100000,1220039,,Rua Três de Maio,04044-020,Vila Clementino,São Paulo,-23.6019576,-46.6421452,1060000,2,3,1,2,Apartamento,136,424668,894676445-520.23689742356032258407197644558397751991721.jpg,223,3,32,6/1/2025,-0.0435,45719,Canceladas em negociação,1000000,893585911,894571737,894750516,894773563,894859653,894459069,894537118,894688922,894821516,"3. Menos de 500m / 893585911-34.86407999715513QuintoAndar118.jpg / 153 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Doutor Altino Arantes, Vila Clementino - São Paulo / 1125000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894571737-412.1993040993734J4B6598.jpg / 117 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 920000 / Super preço /  / ","3. Menos de 500m / 894750516-217.1385258946461217f8b51-04c4-4e33-8986-afc75f239674-LEAD3P-eb3eece7-a80c-48a4-8474-3d924289d27c.jpeg / 120 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 900000 / Super preço /  / ","3. Menos de 500m / 894773563-766.1741414189771f68cc035-396c-40a2-8a45-dd91899d85e4-LEAD3P-d2726e3d-40fc-4540-a7e8-5f84ec94ea0a.jpg / 117 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 920000 / Super preço /  / ","3. Menos de 500m / 894859653-769.2927847572679DSC02976.jpg / 120 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Doutor Altino Arantes, Vila Clementino - São Paulo / 1250000 /  /  / ","3. Menos de 500m / 894459069-268.69016773001186IMG1524.JPG / 119 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Doutor Altino Arantes, Vila Clementino - São Paulo / 1100000 /  / Redução recente / Muitas visitas","3. Menos de 500m / 894537118-346.9778816789235f0b5b580-93c3-4ce3-a872-60b756467194-LEAD3P-f891f607-bd71-443e-a6c1-0c5e5dce5ad5.jpg / 118 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 930000 /  /  / ","3. Menos de 500m / 894688922-28.470278257231474400f0eb2-7f73-42e3-91e5-87986ec67cde-LEAD3P-65129f8f-e4d3-40d2-924b-94eb5b088f98. / 127 m² | 3quarto(s) | 4 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 1100000 /  /  / ","3. Menos de 500m / 894821516-343.52421958303653959e877-a0aa-487c-b093-47d97ba8f537-LEAD3P-a16e9a59-7dbe-4a3c-a23b-c5f686b55740.jpg / 118 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Avenida Onze de Junho, Vila Clementino - São Paulo / 920000 / Super preço /  / "
13704,894875807,32243148,6/17/2025,15:45,460500,490190,SantaSales,Rua Coronel Artur de Paula Ferreira,04511-060,Vila Nova Conceição,São Paulo,-23.5963578,-46.6700618,470000,1,1,0,0,Apartamento,25,,894875807-94.11020587796126cf435d7f-9966-463c-beab-cb434646e60d-LEAD3P-2507254c-3b91-4cb1-8b54-982539dc04f8.jpg,67,1,4,4/28/2025,-0.0202,45817,Canceladas em negociação,415000,894875325,894875345,894963354,893882983,893940052,894671722,894804027,894529668,0,"2. Mesma rua / 894875325-56.69763644103087f33ac0af-a093-4179-bd0f-6d6906651ae4-LEAD3P-b1b251df-3898-444a-9bd1-0f8be9a64dad.jpg / 24 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua Coronel Artur de Paula Ferreira, Vila Nova Conceição - São Paulo / 469900 / Super preço / Redução recente / ","2. Mesma rua / 894875345-997.1364751629706d17d0d8f-8b30-40cd-b156-70f161be9cbf-LEAD3P-1158af54-b8e7-46cd-9bf6-1f230767b83b.jpg / 24 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua Coronel Artur de Paula Ferreira, Vila Nova Conceição - São Paulo / 497900 /  / Redução recente / ","3. Menos de 500m / 894963354-912.3128273938729d3a30ca7-3a1e-4d6f-877f-f4d88ed84d07-LEAD3P-3da66f26-57bb-4b00-bac5-0217a85c2d78.jpg / 24 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 440000 /  /  / ","3. Menos de 500m / 893882983-404.3080064059747739deeb97-bcfd-4609-8f3c-7cc18a4faf98-LEAD3P-bba91406-cda4-4f76-9551-f5f707f52416.jpg / 27 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 515000 /  /  / ","3. Menos de 500m / 893940052-702.638886614533129Hall.jpg / 26 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 490000 /  / Redução recente / Muitas visitas","3. Menos de 500m / 894671722-582.4633806044017822ef7e6-9354-4c78-831a-332dc8c24404-LEAD3P-23d88ddf-0188-46ed-8633-3fb931529798.jpg / 26 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 440000 / Super preço /  / ","3. Menos de 500m / 894804027-513.6653852680422af8d66e8-c8f1-4dd8-97bf-dd569d6e818d-LEAD3P-1871d6c6-d49e-4509-8fad-bd17debab01d.jpg / 27 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 500000 / Super preço /  / ","4. Menos de 1500m / 894529668-121.34097284431667IMG4087.jpeg / 27 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Avenida Santo Amaro, Vila Nova Conceição - São Paulo / 525000 /  /  / Muitas visitas",
12261,894920489,32211930,6/14/2025,13:00,545000,498260,,Rua Doutor Olavo Egídio,02037-001,Santana,São Paulo,-23.5001587,-46.6170252,545000,2,3,0,1,Casa,122,,894920489-222.9367151738320622052025IMG8387.jpg,28,0,2,,,,,,894929033,894622131,0,0,0,0,0,0,0,"4. Menos de 1500m / 894929033-459.7353908596977Sala2.jpg / 110 m² | 4quarto(s) | 2 ban. | 1 vaga(s) / Rua Bocajá, Santana - São Paulo / 600000 /  /  / ","5. Mesmo bairro / 894622131-797.2499915210792IMG9602.jpg / 112 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Marechal Hermes da Fonseca, Santana - São Paulo / 520000 / Super preço /  / Muitas visitas",,,,,,,
14211,894279443,32209443,6/15/2025,14:00,532000,386600,,Rua da Consolação,01301-100,Consolação,São Paulo,-23.550224,-46.653906,500000,1,2,0,0,Apartamento,55,90128,894279443-750.5989067468986DSC03488.jpg,504,1,19,6/17/2025,-0.0327,45588,Canceladas pós Aceite,410000,894326822,893331090,893194967,894398084,893760119,894751376,0,0,0,"1. Mesmo Condomínio / 894326822-345.6131543465243SITE2295.jpg / 60 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua da Consolação, Consolação - São Paulo / 590000 /  / Redução recente / ","3. Menos de 500m / 893331090-700.846293771303BRB1156.jpg / 62 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua da Consolação, Consolação - São Paulo / 600000 /  /  / Muitas visitas","3. Menos de 500m / 893194967-119.78211511282477J3A5150.JPG / 60 m² | 4quarto(s) | 1 ban. | 0 vaga(s) / Rua da Consolação, Consolação - São Paulo / 459900 /  /  / Muitas visitas","3. Menos de 500m / 894398084-423.880235987745516980841.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Frei Caneca, Consolação - São Paulo / 570000 /  / Redução recente / ","3. Menos de 500m / 893760119-718.933476108392916.jpg / 52 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Augusta, Consolação - São Paulo / 550000 /  /  / Muitas visitas","4. Menos de 1500m / 894751376-229.652244307841820513761.jpg / 50 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Avenida Nove de Julho, Consolação - São Paulo / 565000 /  / Redução recente / ",,,
32313,894446817,32243813,6/16/2025,19:00,469500,458551,,Rua João Simões de Souza,05734-140,Parque Reboucas,São Paulo,-23.624358,-46.7441765,495000,2,3,1,1,Apartamento,68,10523,894446817-397.65952774188510CAPA.jpg,445,0,8,1/21/2025,-0.032,,,,893663434,894903140,893970520,894654323,0,0,0,0,0,"1. Mesmo Condomínio / 893663434-667.8144291469919IMG8760.JPG / 68 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua João Simões de Souza, Parque Reboucas - São Paulo / 480000 / Super preço /  / Muitas visitas","1. Mesmo Condomínio / 894903140-148.13657460891903IMG5775.jpg / 69 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua João Simões de Souza, Parque Reboucas - São Paulo / 520000 /  /  / ","3. Menos de 500m / 893970520-273.50762410916351.jpg / 66 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Chapada de Minas, Parque Reboucas - São Paulo / 443000 /  /  / ","3. Menos de 500m / 894654323-5.552465261025929552.jpg / 66 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Chapada de Minas, Parque Reboucas - São Paulo / 470000 /  / Redução recente / ",,,,,
32331,894781983,32280261,6/20/2025,14:00,2400000,3016024,,Rua Coronel Melo de Oliveira,05011-040,Pompeia,São Paulo,-23.53346,-46.6854566,2400000,5,3,3,4,Apartamento,227,5007,894781983-778.9325371354587IMG2856.jpg,126,0,8,,,,,,894897261,0,0,0,0,0,0,0,0,"5. Mesmo bairro / 894897261-937.0103615031868325de8f4-2868-449b-822e-0ea623c25756-LEAD3P-9d3393c1-76f2-449a-af94-e00be8145ab2.jpeg / 227 m² | 3quarto(s) | 5 ban. | 4 vaga(s) / Coronel Melo de Oliveira, Pompeia - São Paulo / 2400000 / Super preço /  / ",,,,,,,,
12765,894858396,32197496,6/12/2025,18:00,400000,356019,,Rua Tavares Bastos,05012-020,Pompeia,São Paulo,-23.5333127,-46.6891158,400000,1,1,0,0,Apartamento,39,58169,894858396-904.3231481987001IMG3785.jpg,53,,,,,,,,894913972,893506623,0,0,0,0,0,0,0,"3. Menos de 500m / 894913972-378.78901154496316IMG9813.jpg / 34 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Avenida Pompéia, Pompeia - São Paulo / 450000 /  /  / Muitas visitas","4. Menos de 1500m / 893506623-650.0962069767087DSC3097.jpg / 40 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Cajaíba, Pompeia - São Paulo / 460000 /  / Redução recente / Muitas visitas",,,,,,,
32328,894900868,32264053,6/21/2025,12:30,699000,692207,,Rua Santa Isabel,01221-010,Higienópolis,São Paulo,-23.5424229,-46.6481651,755000,1,2,0,1,Apartamento,52,159002,894900868-902.1912092967053MG1334.jpg,44,0,6,6/3/2025,-0.0359,,,,894890303,0,0,0,0,0,0,0,0,"3. Menos de 500m / 894890303-48.69787072661435404fb794c-4c7d-4c38-969a-35db9cd2fcbb-LEAD3P-3518269e-09e5-4e57-9a04-3a34232aa130.jpg / 57 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Marquês de Itu, Higienópolis - São Paulo / 619900 /  / Redução recente / ",,,,,,,,
15806,893626391,32305828,6/23/2025,11:30,690000,608000,,Rua Doutor Cândido Espinheira,05004-000,Perdizes,São Paulo,-23.5347398,-46.6605106,700000,1,2,0,1,Apartamento,75,,893626391-598.734603467872518042022IMG6265.jpg,1159,2,68,6/12/2025,-0.0376,45789,Canceladas em negociação,620000,894941788,892796186,894694196,894896366,893016761,894298327,894648310,892793032,893355882,"2. Mesma rua / 894941788-454.47415960984796IMG6650.jpg / 81 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Cândido Espinheira, Perdizes - São Paulo / 725000 /  /  / ","4. Menos de 1500m / 892796186-241.021709736127DSC3862.JPG / 72 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Turiassu, Perdizes - São Paulo / 587165 / Super preço /  / ","4. Menos de 1500m / 894694196-297.95257824736666Cod19941961.jpg / 80 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Turiassu, Perdizes - São Paulo / 620000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894896366-279.49932248898256Cod21963662.jpg / 76 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Minerva, Perdizes - São Paulo / 680000 /  /  / ","4. Menos de 1500m / 893016761-645.165043423407620200122DSC01147.jpg / 84 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Itapicuru, Perdizes - São Paulo / 790000 /  /  / ","4. Menos de 1500m / 894298327-757.3194746990849DSC00488.jpg / 68 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutor Franco da Rocha, Perdizes - São Paulo / 689900 /  /  / Muitas visitas","4. Menos de 1500m / 894648310-375.1515665543773IMG8206.jpg / 71 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Cardoso de Almeida, Perdizes - São Paulo / 620000 /  /  / Muitas visitas","5. Mesmo bairro / 892793032-5.690118351699969QuintoAndar097.jpg / 86 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Cayowaá, Perdizes - São Paulo / 735000 / Super preço /  / ","5. Mesmo bairro / 893355882-144.39382545239542CodImvel6558821.jpg / 83 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Diana, Perdizes - São Paulo / 745000 /  /  / Muitas visitas"
